264.3115234375,129.1522216796875,-411.4849853515625
246.290283203125,138.162841796875,-426.502685546875
261.3079833984375,147.1734619140625,-384.453125
265.81329345703125,172.70355224609375,-358.92303466796875
258.304443359375,192.2265625,-327.3858642578125
258.304443359375,192.2265625,-327.3858642578125
231.2725830078125,222.261962890625,-312.3681640625
205.74249267578125,235.77789306640625,-277.82745361328125
207.2442626953125,249.2938232421875,-207.2442626953125
214.75311279296875,235.77789306640625,-148.67523193359375
214.75311279296875,235.77789306640625,-148.67523193359375
205.74249267578125,232.77435302734375,-121.64337158203125
184.71771240234375,232.77435302734375,-79.59381103515625
178.71063232421875,214.75311279296875,-64.57611083984375
172.70355224609375,196.73187255859375,-46.55487060546875
172.70355224609375,196.73187255859375,-46.55487060546875
172.70355224609375,196.73187255859375,-46.55487060546875
171.2017822265625,123.1451416015625,18.021240234375
190.72479248046875,67.57965087890625,43.55133056640625
186.219482421875,6.007080078125,63.0743408203125
220.76019287109375,-61.57257080078125,43.55133056640625
220.76019287109375,-61.57257080078125,43.55133056640625
225.2655029296875,-90.106201171875,18.021240234375
232.77435302734375,-136.66107177734375,-10.51239013671875
241.78497314453125,-187.72125244140625,-61.57257080078125
240.283203125,-198.233642578125,-120.1416015625
240.283203125,-198.233642578125,-120.1416015625
231.2725830078125,-219.2584228515625,-183.2159423828125
237.2796630859375,-222.261962890625,-261.3079833984375
232.77435302734375,-202.73895263671875,-301.85577392578125
226.76727294921875,-187.72125244140625,-307.86285400390625
247.79205322265625,-169.70001220703125,-328.88763427734375
247.79205322265625,-169.70001220703125,-328.88763427734375
246.290283203125,-165.1947021484375,-327.3858642578125
253.79913330078125,-181.71417236328125,-301.85577392578125
240.283203125,-192.2265625,-282.332763671875
246.290283203125,-198.233642578125,-303.3575439453125
246.290283203125,-198.233642578125,-303.3575439453125
222.261962890625,-219.2584228515625,-306.361083984375
228.26904296875,-222.261962890625,-279.3292236328125
216.2548828125,-204.24072265625,-252.29736328125
220.76019287109375,-181.71417236328125,-253.79913330078125
183.2159423828125,-198.233642578125,-222.261962890625
183.2159423828125,-198.233642578125,-222.261962890625
151.67877197265625,-220.76019287109375,-175.70709228515625
111.1309814453125,-201.2371826171875,-111.1309814453125
99.1168212890625,-177.2088623046875,-54.063720703125
103.62213134765625,-130.65399169921875,-10.51239013671875
103.62213134765625,-130.65399169921875,-10.51239013671875
123.1451416015625,-90.106201171875,15.0177001953125
145.67169189453125,-52.56195068359375,37.54425048828125
163.69293212890625,10.51239013671875,52.56195068359375
193.72833251953125,49.55841064453125,49.55841064453125
246.290283203125,93.1097412109375,18.021240234375
246.290283203125,93.1097412109375,18.021240234375
292.84515380859375,73.58673095703125,-10.51239013671875
328.88763427734375,37.54425048828125,-37.54425048828125
352.91595458984375,19.52301025390625,-64.57611083984375
364.93011474609375,31.53717041015625,-97.61505126953125
364.93011474609375,31.53717041015625,-97.61505126953125
375.4425048828125,36.04248046875,-141.1663818359375
382.95135498046875,40.54779052734375,-166.69647216796875
378.446044921875,54.063720703125,-219.2584228515625
388.95843505859375,76.59027099609375,-259.80621337890625
367.93365478515625,67.57965087890625,-301.85577392578125
367.93365478515625,67.57965087890625,-301.85577392578125
357.4212646484375,72.0849609375,-348.41064453125
325.88409423828125,49.55841064453125,-391.96197509765625
339.4000244140625,36.04248046875,-387.4566650390625
337.89825439453125,31.53717041015625,-379.94781494140625
337.89825439453125,31.53717041015625,-379.94781494140625
303.3575439453125,54.063720703125,-396.46728515625
324.38232421875,42.049560546875,-381.4495849609375
325.88409423828125,55.56549072265625,-400.97259521484375
304.85931396484375,-16.51947021484375,-434.01153564453125
304.85931396484375,-16.51947021484375,-434.01153564453125
255.3009033203125,-42.049560546875,-459.5416259765625
199.73541259765625,-64.57611083984375,-467.05047607421875
196.73187255859375,-124.64691162109375,-449.02923583984375
213.2513427734375,-174.205322265625,-390.460205078125
255.3009033203125,-207.2442626953125,-306.361083984375
255.3009033203125,-207.2442626953125,-306.361083984375
285.3363037109375,-177.2088623046875,-270.318603515625
310.86639404296875,-139.66461181640625,-211.74957275390625
324.38232421875,-114.134521484375,-165.1947021484375
319.87701416015625,-67.57965087890625,-118.63983154296875
319.87701416015625,-67.57965087890625,-118.63983154296875
313.86993408203125,-13.51593017578125,-106.62567138671875
328.88763427734375,13.51593017578125,-148.67523193359375
346.90887451171875,-1.50177001953125,-157.68585205078125
346.90887451171875,-43.55133056640625,-166.69647216796875
334.89471435546875,-67.57965087890625,-160.68939208984375
334.89471435546875,-67.57965087890625,-160.68939208984375
319.87701416015625,-7.50885009765625,-130.65399169921875
322.88055419921875,13.51593017578125,-100.61859130859375
327.3858642578125,-12.01416015625,-51.0601806640625
285.3363037109375,-33.0389404296875,-12.01416015625
285.3363037109375,-33.0389404296875,-12.01416015625
243.2867431640625,-72.0849609375,15.0177001953125
190.72479248046875,-127.65045166015625,1.50177001953125
154.68231201171875,-178.71063232421875,-4.50531005859375
117.1380615234375,-186.219482421875,-27.0318603515625
96.11328125,-177.2088623046875,-18.021240234375
96.11328125,-177.2088623046875,-18.021240234375
102.120361328125,-192.2265625,-21.0247802734375
72.0849609375,-219.2584228515625,-78.092041015625
58.56903076171875,-238.78143310546875,-136.66107177734375
40.54779052734375,-232.77435302734375,-178.71063232421875
40.54779052734375,-232.77435302734375,-178.71063232421875
30.035400390625,-222.261962890625,-237.2796630859375
24.0283203125,-219.2584228515625,-201.2371826171875
37.54425048828125,-235.77789306640625,-139.66461181640625
132.15576171875,-222.261962890625,-90.106201171875
207.2442626953125,-216.2548828125,-93.1097412109375
207.2442626953125,-216.2548828125,-93.1097412109375
295.84869384765625,-196.73187255859375,-121.64337158203125
346.90887451171875,-115.63629150390625,-190.72479248046875
372.43896484375,-57.0672607421875,-264.3115234375
358.92303466796875,10.51239013671875,-346.90887451171875
358.92303466796875,10.51239013671875,-346.90887451171875
316.87347412109375,22.52655029296875,-391.96197509765625
318.375244140625,12.01416015625,-399.4708251953125
363.4283447265625,-12.01416015625,-363.4283447265625
343.90533447265625,-67.57965087890625,-355.91949462890625
343.90533447265625,-67.57965087890625,-355.91949462890625
343.90533447265625,-67.57965087890625,-355.91949462890625
300.35400390625,-84.09912109375,-399.4708251953125
313.86993408203125,-100.61859130859375,-388.95843505859375
306.361083984375,-111.1309814453125,-390.460205078125
